"mixture_name","name","weight","imputation_number"
"All POPs","oxychlor.t1.res",-0.224878984084933,10
"All POPs","transnona.t1.res",-0.0661779150282602,10
"All POPs","pfhxs.t1.res",0.200592919162837,10
"All POPs","pfos.t1.res",-0.332554037770891,10
"All POPs","pfoa.t1.res",-0.257709029273328,10
"All POPs","pcb118.t1.res",-0.00303188098603997,10
"All POPs","pcb138.t1.res",0.0708960822084776,10
"All POPs","pcb153.t1.res",0.36385377501961,10
"All POPs","pcb180.t1.res",-0.115648152856548,10
"All POPs","bde47.t1.res",0.245594310328889,10
